Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.027278424341057,-11.62271670292246,-4.9048352737430609,-9.731456745047013,-1.699177975460608 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.0600593167816,-11.62336437647358,-4.928814348540527,-9.738718191901853,-1.7322973298286926 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.0932275225997176,-11.624008641228232,-4.953057988484829,-9.746405453856596,-1.7661151779899312 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.124162311482744,-11.597289491348122,-4.986313030958172,-9.765496412339246,-1.7999914153214958 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.155313614855921,-11.571961986725038,-5.015198653121502,-9.785370858258887,-1.8334826645017646 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.1862662024635228,-11.54791261642962,-5.043509841279274,-9.805010385377614,-1.86652653425336 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.2169635562001717,-11.525066418037039,-5.071363424566414,-9.824051919377439,-1.8992100015965133 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,-2.248600710358762,-11.478246873338233,-5.067591668849559,-9.791719173463548,-1.9318144152175279 
 01/01  07:30:00,-10.3,48.37781979229514,1.0,22.819555959623899,1.0,22.819555959623899,48.37781979229514,-2.1789464535387825,-9.805697674244902,-4.672527719653033,-9.394704944038267,-1.95117631047696 
 01/01  07:45:00,-10.15,237.88593593245407,1.0,109.75755355442667,1.0,109.75755355442667,237.88593593245407,-1.8341603640868996,-3.452977379627379,-3.0756905608254216,-8.014350695303392,-1.9217576915250126 
 01/01  08:00:00,-10.0,433.6486066510219,1.0,195.8764694434918,1.0,195.8764694434918,433.6486066510219,-1.4251119163142899,3.037594882292082,-1.3294873586119139,-6.596283867967713,-1.8389570817308086 
 01/01  08:15:00,-9.725,629.8133241912386,1.0,278.97248314719988,1.0,278.97248314719988,629.8133241912386,-1.107565099239876,8.228862542307393,0.2428686092486032,-5.36062276264704,-1.7139330849401633 
 01/01  08:30:00,-9.45,837.7116854113558,1.0,364.91995730569456,1.0,364.91995730569456,837.7116854113558,-0.7692877293770141,13.31040593341814,1.7968799071963986,-4.130814236807453,-1.5530478363150738 
 01/01  08:45:00,-9.175,976.7624830576193,1.0,420.35879993239237,1.0,420.35879993239237,976.7624830576193,-0.5434611908139808,16.071568159180605,2.808915280483916,-3.360673561691897,-1.3736936307891575 
 01/01  09:00:00,-8.9,1121.6146084510393,1.0,478.00138373643099,1.0,478.00138373643099,1121.6146084510393,-0.2766331198694144,19.067769188831343,3.834899062258444,-2.5727977515689419,-1.183426011085727 
 01/01  09:15:00,-8.350000000000002,1270.0269553388162,1.0,536.9185644770597,1.0,536.9185644770597,1270.0269553388162,-0.07247267310985969,20.191002991984058,4.873096667504342,-1.7925043728790798,-0.9782477387600533 
 01/01  09:30:00,-7.800000000000001,1423.952062283466,1.0,598.0969199229219,1.0,598.0969199229219,1423.952062283466,0.1541182264589563,21.4481853500887,5.926919087241231,-1.0172795962446344,-0.7609773612156299 
 01/01  09:45:00,-7.25,1526.2141510839877,1.0,637.6133352894237,1.0,637.6133352894237,1526.2141510839877,0.31586049295113335,21.511735448317407,6.650944088598635,-0.5006213467548832,-0.5453068993272534 
 01/01  10:00:00,-6.7,1627.1474770805795,1.0,676.6412284283772,1.0,676.6412284283772,1627.1474770805795,0.4909996651851305,21.674967700989716,7.353166490264243,0.009571974387256433,-0.3390976133146447 
 01/01  10:15:00,-6.275,1726.3559791399826,1.0,715.0112779846514,1.0,715.0112779846514,1726.3559791399826,0.7438963594933292,23.771915928454154,8.131671361535553,0.7780999558307258,-0.13762907816485837 
 01/01  10:30:00,-5.85,1823.2698116145473,1.0,752.5077794605232,1.0,752.5077794605232,1823.2698116145473,0.9815758807659842,25.706591943140915,8.893630151624507,1.5259501686958288,0.06427845827352388 
 01/01  10:45:00,-5.425,1796.527582854471,1.0,742.5988714321785,1.0,742.5988714321785,1796.527582854471,1.1074705772653313,25.558355249311889,8.97970317655637,1.7767917304977346,0.25258829408422547 
 01/01  11:00:00,-5.0,1757.2302902542625,1.0,727.8169025450712,1.0,727.8169025450712,1757.2302902542625,1.230551967925203,25.32847212197046,8.979590194611433,1.9860538399084363,0.41776960021269129 
 01/01  11:15:00,-4.575,1688.8915154248735,1.0,700.3759009170325,1.0,700.3759009170325,1688.8915154248735,1.310174034104937,24.585348993325355,8.812564581772051,2.109701241521634,0.5558469162017543 
 01/01  11:30:00,-4.15,1637.402928242804,1.0,681.6705029034473,1.0,681.6705029034473,1637.402928242804,1.4060307445047276,24.25432488647292,8.75021590057662,2.3154236015060407,0.6732293631883347 
 01/01  11:45:00,-3.7249999999999998,1436.3325328204419,1.0,602.01865277251,1.0,602.01865277251,1436.3325328204419,1.3180349619315333,21.225895331565256,7.825032422363279,1.9160571966077669,0.7544571943029957 
 01/01  12:00:00,-3.3,1172.3264399988607,1.0,493.55004396206007,1.0,493.55004396206007,1172.3264399988607,1.1472992311265938,17.046876440818076,6.431049998834567,1.2051870819142324,0.7854931018027346 
 01/01  12:15:00,-3.0249999999999996,965.8676445104285,1.0,412.335026418112,1.0,412.335026418112,965.8676445104285,1.0306813715114032,14.201452140469323,5.355897677223766,0.7079495749586613,0.7758861209946214 
 01/01  12:30:00,-2.75,705.6249663298465,1.0,305.94037763660148,1.0,305.94037763660148,705.6249663298465,0.8068702123325301,10.027707230454979,3.8677187233290057,-0.08416425262367966,0.7292771381592614 
 01/01  12:45:00,-2.475,643.2935934547763,1.0,281.0763483922329,1.0,281.0763483922329,643.2935934547763,0.7944318499289584,9.513746930852273,3.580766239909508,-0.032301029722475508,0.6749175130819108 
 01/01  13:00:00,-2.2,582.2666563732777,1.0,256.7721209415886,1.0,256.7721209415886,582.2666563732777,0.7674488377656082,8.905740241280391,3.326746765115331,0.03367690607296936,0.6314076433035708 
 01/01  13:15:00,-1.9250000000000003,475.0797112458438,1.0,210.73276284570657,1.0,210.73276284570657,475.0797112458438,0.6800174658566142,7.356615415761736,2.7177241106143699,-0.16826918561162075,0.5946481992829542 
 01/01  13:30:00,-1.6500000000000002,421.0810450664391,1.0,189.38488290342594,1.0,189.38488290342594,421.0810450664391,0.6648988192919116,6.948665933570386,2.4739528774691168,-0.12224544216485356,0.5643176070854712 
 01/01  13:45:00,-1.375,401.774828289982,1.0,179.3940297802914,1.0,179.3940297802914,401.774828289982,0.6724144080269147,7.066912531894999,2.436081057121669,0.06296995745208278,0.5417484187487102 
 01/01  14:00:00,-1.1,382.12108825797437,1.0,169.43349014176136,1.0,169.43349014176136,382.12108825797437,0.6780670925136946,7.16300173634997,2.3954535093796496,0.24442328519756985,0.5269436503557519 
 01/01  14:15:00,-1.1,401.91385134140628,1.0,178.15692317953907,1.0,178.15692317953907,401.91385134140628,0.7226013640899107,7.975767233393671,2.5519844964410369,0.39070280232726875,0.5217214854318576 
 01/01  14:30:00,-1.1,377.40659100319177,1.0,166.40516310952945,1.0,166.40516310952945,377.40659100319177,0.6945771685081024,7.611990211490573,2.3825225595500116,0.2913643374741923,0.5199422722094408 
 01/01  14:45:00,-1.1,317.75596371098598,1.0,140.8967369711617,1.0,140.8967369711617,317.75596371098598,0.6149556482743551,6.403392028795894,1.9548899856901017,-0.016499930251939078,0.5124665515411382 
 01/01  15:00:00,-1.1,261.0934712331853,1.0,116.57355796743004,1.0,116.57355796743004,261.0934712331853,0.5351084346815507,5.190637568245009,1.5241271825674403,-0.33157356653424588,0.4919304441195859 
 01/01  15:15:00,-1.1,206.91088787927186,1.0,93.14939272689483,1.0,93.14939272689483,206.91088787927186,0.45634622946051686,4.1290016879277939,1.1231856783329022,-0.5856422060393243,0.4586596786504636 
 01/01  15:30:00,-1.1,128.24394957662509,1.0,57.94047897402063,1.0,57.94047897402063,128.24394957662509,0.29219373064703549,1.9824032978331597,0.4609894354369999,-1.0592218732128345,0.4107082807962018 
 01/01  15:45:00,-1.1,99.28426277067597,1.0,45.38251793443488,1.0,45.38251793443488,99.28426277067597,0.25024641281213408,1.374441159822096,0.19233737267802554,-1.2193305988508315,0.35530265083917375 
 01/01  16:00:00,-1.1,69.22193753677786,1.0,32.02625108222755,1.0,32.02625108222755,69.22193753677786,0.16912942838388185,0.49589206874710947,-0.07307586481738326,-1.4016928414013706,0.2977053306280285 
 01/01  16:15:00,-1.1,37.939612009912227,1.0,17.762198626050539,1.0,17.762198626050539,37.939612009912227,0.05943873524453647,-0.7740528589720583,-0.4030925518211461,-1.70351368356296,0.2352133003533446 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.09744543663331587,-2.618944902141155,-0.7936955404101695,-2.045124631547651,0.15796409098200188 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.13299187782848743,-2.762149624692197,-0.87684598553858,-2.1193196631450066,0.07602199091979974 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.18617855493856429,-2.967976508021562,-0.9351861320894273,-2.1939570158539256,0.0012719950059726603 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.22934132670285413,-3.113950833650232,-1.018127267245518,-2.324798188132263,-0.06021984416336164 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.2681237252397771,-3.2663891914571385,-1.091174911799385,-2.4464964445619445,-0.10913285112969809 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3037527371001089,-3.418116590725736,-1.1591852054495462,-2.561210589504526,-0.1490688382114987 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.3366866489814204,-3.5698903847966569,-1.2281718373318427,-2.6871336611172298,-0.1834144219016301 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,-0.33920574685797097,-3.399849343038295,-1.2471017285319022,-2.6990370807582169,-0.21054573302388714 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.34234799260706447,-3.3138858831825068,-1.2657969205912992,-2.724117382568977,-0.22927166951567125 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,-0.350514080754015,-3.3824616076422617,-1.3041148003836725,-2.8000546144465376,-0.24152305253068144 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.3552197400462463,-3.3431670590025499,-1.3242710348997662,-2.844717747773643,-0.2502607219866213 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.34530468075652739,-3.037620052912494,-1.2308202169936067,-2.626777305498422,-0.25566727290123567 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.3324599379468833,-2.735424846482364,-1.1386234050527265,-2.4008082944797026,-0.25755486087650816 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,-0.31777169180870948,-2.4348069498370026,-1.0438966513004289,-2.172399911568334,-0.25628419497205826 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3002347224630734,-2.135624599201319,-0.9468027222166029,-1.9419940368208586,-0.2524213343338481 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.3323651335987552,-2.4348988349734936,-1.0283701287788745,-2.1057947900890214,-0.25214336324663808 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.36679013412222929,-2.6607210514018915,-1.0958595289419009,-2.2477330691851877,-0.26068811325426685 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.414267046940883,-3.028002013784504,-1.1870529476318553,-2.433178868927598,-0.280271825336885 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.46660495010348937,-3.5059228724751709,-1.2904318878512414,-2.650783647530943,-0.30968557312670305 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.4393830947034461,-2.9871895318985919,-1.2152425201516053,-2.4534218823557696,-0.33480998009948068 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.41995412837333548,-2.635926863419801,-1.1365874801576866,-2.2680922704234947,-0.3474023503215273 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.403871046447523,-2.4063440480426765,-1.075039454142825,-2.122045879109578,-0.34887109112656025 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.383983834766426,-2.1066484018956,-0.992379076497059,-1.941061353241139,-0.3437529201254951 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.4173045176421408,-2.4110864519729917,-1.1105849351210964,-2.189911421941815,-0.3416141301130401 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.4482821915640143,-2.7155282439710626,-1.232977890733423,-2.4597958868658909,-0.3485020287563207 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.48402136220207978,-3.020592837101209,-1.3551846874235026,-2.730075614623388,-0.364901385539516 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.5219582355461238,-3.3259348609390635,-1.4801507690185645,-3.0012269294730347,-0.3887290516708832 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.5406554650169424,-3.3793861642143194,-1.5165020243258028,-3.0577543856351214,-0.41448028693711305 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.5624551639777006,-3.4337865141588139,-1.5504820221548244,-3.112519490093689,-0.43871355338856868 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.5838101262133049,-3.4880493980248654,-1.585166017375741,-3.1674933308829624,-0.4608627437470736 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.6046601582917649,-3.5423069869630057,-1.6193790178647305,-3.2222323166905086,-0.48156618556909966 
