Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0474039987755786,-12.336669797868641,-2.993087886921785,-11.014057602890376,-0.6442402863201064 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0760408623359244,-12.217931091920205,-2.9912838906774938,-10.882032084964408,-0.6779671704772711 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.1089929490716926,-12.185861464727293,-3.0226954005856898,-10.886303908227433,-0.7115035336446939 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.1405337315170968,-12.154994292853184,-3.052437308974447,-10.894029999790746,-0.7451702523689285 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.1722550863341226,-12.125874004145095,-3.0812629671429478,-10.902441405059165,-0.778917705694364 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.2039943791568156,-12.098316255292307,-3.109891736132681,-10.910884734394302,-0.8126375202581625 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,-1.2291570782943218,-11.975903082409405,-3.112061267743684,-10.816433360113024,-0.8453570170872865 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,-1.255087460559503,-11.853636642557309,-3.113856820475803,-10.714962397931459,-0.8766534655923552 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,-1.2800813565341105,-11.731314919952493,-3.1155567619845216,-10.612891542928424,-0.9067270632704383 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.3043368115313324,-11.609006701298612,-3.1165842330586885,-10.510865805085757,-0.935903830724034 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.3369794883643316,-11.6096913576314,-3.1419166768387187,-10.510187874464237,-0.9656864541248555 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.3671285337227808,-11.610237955466055,-3.1690672151881928,-10.513603569948373,-0.9966806551520043 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.399923181087684,-11.610898715826853,-3.1955291351597454,-10.517834122185377,-1.0288171892558105 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.430906124879896,-11.611480020011108,-3.2228785203877239,-10.522614849387367,-1.0615418902380874 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.460777542253789,-11.585110326035938,-3.250237373898358,-10.528301767337098,-1.0941059241534188 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4906853340747486,-11.560062536506491,-3.2767277150480824,-10.533896483600245,-1.1261699292535324 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.520367172776595,-11.536286388462536,-3.3029803746171639,-10.539376111343984,-1.15776795648826 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5497922753559804,-11.51370100322311,-3.3289496162424259,-10.544656929946314,-1.189026864146795 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,-1.5813843890960378,-11.46657642178809,-3.3444081249996318,-10.506442790061442,-1.2206479759909377 
 01/01  07:30:00,-10.3,43.92919895502562,1.0,22.819555959623899,1.0,22.819555959623899,43.92919895502562,-1.5129982252966288,-9.794073319327204,-2.9457664750945016,-10.137974550929357,-1.2395959775633912 
 01/01  07:45:00,-10.15,217.30754917639187,1.0,109.75755355442667,1.0,109.75755355442667,217.30754917639187,-1.1763881701674018,-3.4403740008584937,-1.2585319395946045,-8.784890429414986,-1.2115974894755395 
 01/01  08:00:00,-10.0,399.4699535945363,1.0,195.8764694434918,1.0,195.8764694434918,399.4699535945363,-0.7612707240887116,3.056779227460381,0.4547530609564774,-7.477268388314769,-1.130033602628556 
 01/01  08:15:00,-9.725,585.1489314874541,1.0,278.97248314719988,1.0,278.97248314719988,585.1489314874541,-0.455796498519662,8.238610407054792,1.978577616783582,-6.320868294338311,-1.0027776250912557 
 01/01  08:30:00,-9.45,784.787199245388,1.0,364.91995730569456,1.0,364.91995730569456,784.787199245388,-0.11193625791263844,13.32084631378435,3.4992936870675637,-5.176991260033276,-0.8387205648088493 
 01/01  08:45:00,-9.175,921.7412871041541,1.0,420.35879993239237,1.0,420.35879993239237,921.7412871041541,0.11196548533766729,16.081259875405487,4.506508541134963,-4.476228772519335,-0.6555891298316117 
 01/01  09:00:00,-8.9,1065.0474005418728,1.0,478.00138373643099,1.0,478.00138373643099,1065.0474005418728,0.38026669415217925,19.077249067733417,5.5176431655339119,-3.7465304759936659,-0.46008541327991556 
 01/01  09:15:00,-8.350000000000002,1212.3134782022194,1.0,536.9185644770597,1.0,536.9185644770597,1212.3134782022194,0.5859819958325655,20.19961391815895,6.562650335033368,-2.9635276884631596,-0.25006743544792578 
 01/01  09:30:00,-7.800000000000001,1365.083720287943,1.0,598.0969199229219,1.0,598.0969199229219,1365.083720287943,0.8142702715681428,21.456218763371653,7.626219121486429,-2.173697715236244,-0.029043651131464126 
 01/01  09:45:00,-7.25,1468.1999493442264,1.0,637.6133352894237,1.0,637.6133352894237,1468.1999493442264,0.9772926541356285,21.519187199624544,8.373060728889357,-1.648995370786679,0.18967977445817853 
 01/01  10:00:00,-6.7,1569.705828175432,1.0,676.6412284283772,1.0,676.6412284283772,1569.705828175432,1.1534999346443409,21.681968556795398,9.092344010019929,-1.117754926243265,0.3987197544043429 
 01/01  10:15:00,-6.275,1669.2149873773784,1.0,715.0112779846514,1.0,715.0112779846514,1669.2149873773784,1.4070142364095002,23.779006840405068,9.835062524915316,-0.36140877897815928,0.6019694190261139 
 01/01  10:30:00,-5.85,1766.190944948854,1.0,752.5077794605232,1.0,752.5077794605232,1766.190944948854,1.6448746721780279,25.71359898004634,10.564403737699422,0.37037812787178839,0.8042265222098622 
 01/01  10:45:00,-5.425,1740.4832380327117,1.0,742.5988714321785,1.0,742.5988714321785,1740.4832380327117,1.7694574851766303,25.56523722625551,10.624165955792762,0.6500840311319962,0.99174552169599 
 01/01  11:00:00,-5.0,1702.0518597121073,1.0,727.8169025450712,1.0,727.8169025450712,1702.0518597121073,1.8908274435763378,25.335342032146508,10.591245985575882,0.893281394557448,1.1554082080346596 
 01/01  11:15:00,-4.575,1635.6982778457269,1.0,700.3759009170325,1.0,700.3759009170325,1635.6982778457269,1.968271977927981,24.59218454794689,10.381579313342286,1.064626388960562,1.2914862636720717 
 01/01  11:30:00,-4.15,1584.1822507707826,1.0,681.6705029034473,1.0,681.6705029034473,1584.1822507707826,2.0628824943501655,24.261162371064363,10.27694437966693,1.3133346516757457,1.4063880892486239 
 01/01  11:45:00,-3.7249999999999998,1386.7884648429923,1.0,602.01865277251,1.0,602.01865277251,1386.7884648429923,1.9692293979844283,21.232591143698586,9.31012321895929,1.0158572748201778,1.4853744027776175 
 01/01  12:00:00,-3.3,1130.2896420139664,1.0,493.55004396206007,1.0,493.55004396206007,1130.2896420139664,1.7947514012100344,17.053481153639078,7.8572013458392579,0.43927214881517787,1.5135013137367573 
 01/01  12:15:00,-3.0249999999999996,926.9697700398867,1.0,412.335026418112,1.0,412.335026418112,926.9697700398867,1.6792085710603267,14.20804052904769,6.724833365372604,0.03816775745525547,1.4978237266981059 
 01/01  12:30:00,-2.75,673.6692877186736,1.0,305.94037763660148,1.0,305.94037763660148,673.6692877186736,1.452794031296404,10.033915350571027,5.177251652158361,-0.6192640950662849,1.442360251068934 
 01/01  12:45:00,-2.475,612.4821658219637,1.0,281.0763483922329,1.0,281.0763483922329,612.4821658219637,1.4308346388300475,9.519375742567457,4.826027493640538,-0.5275443939237903,1.3795609082910259 
 01/01  13:00:00,-2.2,552.552520277972,1.0,256.7721209415886,1.0,256.7721209415886,552.552520277972,1.4026206630068293,8.912839997831892,4.512397631913473,-0.41465328718186358,1.329639106277234 
 01/01  13:15:00,-1.9250000000000003,449.8411357962977,1.0,210.73276284570657,1.0,210.73276284570657,449.8411357962977,1.3126203906790593,7.363477946787064,3.8390420163140108,-0.5556037703942707,1.2878202092221523 
 01/01  13:30:00,-1.6500000000000002,396.7537665575463,1.0,189.38488290342594,1.0,189.38488290342594,396.7537665575463,1.2930726898215839,6.955893061761594,3.5400842153756004,-0.4706755547757666,1.2533539935772267 
 01/01  13:45:00,-1.375,379.3266897359249,1.0,179.3940297802914,1.0,179.3940297802914,379.3266897359249,1.299709497649524,7.075252908164389,3.4438321943555367,-0.2637771233278272,1.2274071544164347 
 01/01  14:00:00,-1.1,361.3465167603399,1.0,169.43349014176136,1.0,169.43349014176136,361.3465167603399,1.3029012249873955,7.17152129555978,3.3470273737484605,-0.058658782811335189,1.2094051887572038 
 01/01  14:15:00,-1.1,379.75098608822659,1.0,178.15692317953907,1.0,178.15692317953907,379.75098608822659,1.3467755840286922,7.984864003405755,3.496690242046782,0.07145129087211899,1.2011309040153183 
 01/01  14:30:00,-1.1,356.65544888641286,1.0,166.40516310952945,1.0,166.40516310952945,356.65544888641286,1.3167207821823306,7.620882947554478,3.3140217000348004,-0.021631331941136979,1.19678369918571 
 01/01  14:45:00,-1.1,299.30897077907687,1.0,140.8967369711617,1.0,140.8967369711617,299.30897077907687,1.2398142671955928,6.4123063753476059,2.8773344350485106,-0.2997672007595611,1.1843719131099518 
 01/01  15:00:00,-1.1,245.01101588106585,1.0,116.57355796743004,1.0,116.57355796743004,245.01101588106585,1.1565431547695182,5.199582272529994,2.441443621567089,-0.5926273694361726,1.1582250216325108 
 01/01  15:15:00,-1.1,193.3619366811613,1.0,93.14939272689483,1.0,93.14939272689483,193.3619366811613,1.0697337829305985,4.133573950890069,2.0218234401619386,-0.8281366059298989,1.119855959391941 
 01/01  15:30:00,-1.1,119.36636342751545,1.0,57.94047897402063,1.0,57.94047897402063,119.36636342751545,0.9234655461262814,2.006061003307219,1.3520366392233428,-1.2612444483227706,1.0669957582966956 
 01/01  15:45:00,-1.1,91.9639739168048,1.0,45.38251793443488,1.0,45.38251793443488,91.9639739168048,0.8721304339854944,1.3860687522590634,1.0658234592351619,-1.412690304104558,1.0069210501443776 
 01/01  16:00:00,-1.1,63.83988587375654,1.0,32.02625108222755,1.0,32.02625108222755,63.83988587375654,0.7900220937353147,0.5102528705162702,0.7716360496049788,-1.5841298886093683,0.9454839024564062 
 01/01  16:15:00,-1.1,34.880124245395318,1.0,17.762198626050539,1.0,17.762198626050539,34.880124245395318,0.6800217576443532,-0.757989899701482,0.43575236922845309,-1.883315542507944,0.8800568997262515 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5236768375719901,-2.6022071376772679,0.0386124435384545,-2.203409143908516,0.8005319266028602 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4863195052163515,-2.744990597303612,-0.049279687491321059,-2.2840930274791164,0.7165521163092462 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4317264540780813,-2.9494276173641578,-0.10525637059987503,-2.3722523003307289,0.6410424781904611 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.38767016945355606,-3.0955469445607917,-0.17727478663641706,-2.5153219160227424,0.579656374507268 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.348403180913874,-3.247943935552997,-0.2364475580080807,-2.64353770148648,0.5311643219276926 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3124196341912826,-3.3996560678422944,-0.2942413911079029,-2.77706729711349,0.49167818819265177 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2792668526668834,-3.551421562987817,-0.34895803528422678,-2.90973575569069,0.4576739304155478 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.2759793727254237,-3.383466490707829,-0.3688846800122292,-2.9089549919913226,0.4307278988259394 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2718451978614944,-3.2993231269005296,-0.3838340997009482,-2.9209229515569179,0.41206514142590947 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,0.2629310458097287,-3.3683529060910035,-0.4090483382412913,-3.002112351562289,0.3998201727487026 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25648563964268797,-3.33070647227117,-0.42058505359159428,-3.0369924913846946,0.3909418587919447 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.26583383111265948,-3.0255565721380797,-0.36400217458151476,-2.7876451603411285,0.38489538727373259 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2771654467815819,-2.723824758023761,-0.30609504489063968,-2.5345315000736265,0.38181664526646827 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.28980960015481868,-2.4236030867899629,-0.24617207507833428,-2.280401936244232,0.3814165614895252 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.30385511249871896,-2.1248022854111539,-0.18464669113052424,-2.0254171857809526,0.38314734527190616 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.27237926420677896,-2.4220157201966705,-0.23527153885135022,-2.2276376663573957,0.38139209198411885 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2379324315082361,-2.647003882863602,-0.2893724338027255,-2.3815867983223599,0.3711628983508963 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.19060301535219946,-3.011992192752542,-0.3591792255332962,-2.609357422853577,0.3504081613920431 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.13826822355368949,-3.4873523107472779,-0.44532740875092716,-2.8617385579755707,0.3202613857298662 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1634149525385073,-2.97175520824643,-0.40841936324534347,-2.597957815978475,0.29424121186669086 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.18031928121723346,-2.622583321503696,-0.35551320779575237,-2.3802524473871928,0.28046724395114039 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.19404482605189619,-2.393946477416206,-0.3108859500556491,-2.223172159755677,0.27766344145381868 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.211415979324209,-2.095988480124849,-0.2583848768022108,-2.006473914789467,0.28121641215454709 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1794741082565276,-2.400094918823111,-0.3278393318354347,-2.294867687340968,0.282034809481653 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1478372334113866,-2.70461049346039,-0.41168718106922599,-2.590533717787082,0.274339149308354 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1135591650673481,-3.009618456780731,-0.4967158756774097,-2.8861621290632799,0.2577928125613606 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07495865664126773,-3.3150053391408886,-0.5843896169342315,-3.182099127242168,0.2343333924443961 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05598022724512613,-3.3684492252006086,-0.6181624428071473,-3.2394216870588368,0.2089786747431532 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03386197224748343,-3.42285550475591,-0.6470416669060342,-3.297370475056937,0.18496189951628753 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012172043229689829,-3.477125197593353,-0.6767213742198237,-3.355638908882895,0.16283501986526295 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.009043537467529109,-3.531391439266055,-0.7059091568087297,-3.4137620534662576,0.1420159130549792 
