Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.562927978461368,-12.000526041176647,1.4414680165571099,-7.9807212586478049,7.122479192016588 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.501365278160831,-11.976233680112957,1.3775681224577739,-8.040234101750969,7.058452307103317 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.439596809695344,-11.953267886228755,1.3140367156811408,-8.098615963077805,6.9941674627657159 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,6.383685792963084,-11.831549027238142,1.3081245601026126,-8.026156687513094,6.931300083000524 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,6.328112052723716,-11.709881005059732,1.2985201147380395,-7.945738189121016,6.870449436079139 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,6.273790958181031,-11.588184715195525,1.2890284662519776,-7.864153115086083,6.811273978203626 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.220489651819686,-11.46649665666193,1.280392257252629,-7.782158958139348,6.753266030382074 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.160279598480318,-11.467656841574339,1.2327924579474257,-7.789777753629096,6.694584457839154 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.100729293027999,-11.468775427522966,1.1870976067932589,-7.803125071238583,6.6344734014027699 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.040619201821145,-11.469937243302349,1.141718030106631,-7.81712497651165,6.573283533803603 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.980212073195454,-11.47109552961908,1.0960267280717063,-7.831333983052673,6.51159993134505 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.921603524647477,-11.448897145679214,1.03382507308811,-7.882458888541237,6.44996541243662 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8628833238634459,-11.427854876753287,0.9744500567180694,-7.934165367128003,6.388691454564403 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.804419623121065,-11.40788659072296,0.9158681951020071,-7.984867767375192,6.327806014957771 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.746238504808767,-11.388927380121175,0.8579980817903561,-8.034281026276006,6.267251514803343 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,5.6879225990658039,-11.339165688769333,0.8486179797785667,-7.97503996030116,6.207110347792808 
 01/01  07:30:00,-10.3,215.5879980222353,1.0,22.819555959623899,1.0,22.819555959623899,215.5879980222353,5.762377631067643,-9.665039022998203,1.1280822540834379,-7.6480371108066269,6.1682620459125438 
 01/01  07:45:00,-10.15,1058.5392312119832,1.0,109.75755355442667,1.0,109.75755355442667,1058.5392312119832,6.2014526095993569,-3.289037430595938,2.2876061868979606,-6.586356419507183,6.209013051528026 
 01/01  08:00:00,-10.0,1924.8399544048012,1.0,195.8764694434918,1.0,195.8764694434918,1924.8399544048012,6.793225841005328,3.2133080403896279,3.538278294855445,-5.50907964769425,6.335589030030012 
 01/01  08:15:00,-9.725,2788.1568045040946,1.0,278.97248314719988,1.0,278.97248314719988,2788.1568045040946,7.2229122534481668,8.35947503684836,4.765104541361097,-4.570533544733621,6.525246703833227 
 01/01  08:30:00,-9.45,3698.191694964431,1.0,364.91995730569456,1.0,364.91995730569456,3698.191694964431,7.715779917004101,13.442018341340305,6.081008146111117,-3.6099230258095647,6.768588635104036 
 01/01  08:45:00,-9.175,4300.2673206835229,1.0,420.35879993239237,1.0,420.35879993239237,4300.2673206835229,8.075575112864069,16.19804199515224,7.032214438004132,-2.984397447387664,7.038431230778846 
 01/01  09:00:00,-8.9,4925.271017558337,1.0,478.00138373643099,1.0,478.00138373643099,4925.271017558337,8.493246651898922,19.192660449389739,7.963310270509282,-2.358819427690719,7.321446043270959 
 01/01  09:15:00,-8.350000000000002,5563.47927965646,1.0,536.9185644770597,1.0,536.9185644770597,5563.47927965646,8.86027903963884,20.30731266850797,8.893132726712338,-1.7367876053220926,7.6184032202183789 
 01/01  09:30:00,-7.800000000000001,6223.735720388039,1.0,598.0969199229219,1.0,598.0969199229219,6223.735720388039,9.259119564929537,21.558110409880468,9.836098139389947,-1.1122604967924872,7.758604457948101 
 01/01  09:45:00,-7.25,6656.871608685562,1.0,637.6133352894237,1.0,637.6133352894237,6656.871608685562,9.53229769582218,21.614517040314593,10.504789543501943,-0.6828289536545071,8.02954743854349 
 01/01  10:00:00,-6.7,7083.627635407371,1.0,676.6412284283772,1.0,676.6412284283772,7083.627635407371,9.79754908707753,21.771881030844275,11.121518703520565,-0.25941012397697707,8.230954799706982 
 01/01  10:15:00,-6.275,7502.619881932496,1.0,715.0112779846514,1.0,715.0112779846514,7502.619881932496,10.21778034286087,23.871574832034616,11.847662168855323,0.40687361282107306,8.694673396942243 
 01/01  10:30:00,-5.85,7911.749570952164,1.0,752.5077794605232,1.0,752.5077794605232,7911.749570952164,10.690995028246132,25.80892652775573,12.61213692760964,1.0833499502521136,9.128005452641994 
 01/01  10:45:00,-5.425,7790.156876744835,1.0,742.5988714321785,1.0,742.5988714321785,7790.156876744835,10.98191317424817,25.661020381847334,12.872722769180087,1.4048592736727983,9.533026743933754 
 01/01  11:00:00,-5.0,7616.415097398768,1.0,727.8169025450712,1.0,727.8169025450712,7616.415097398768,11.260215769746877,25.432956727925995,13.043022356643064,1.6788011026640675,9.892702321140743 
 01/01  11:15:00,-4.575,7317.63187899619,1.0,700.3759009170325,1.0,700.3759009170325,7317.63187899619,11.460883209005904,24.691140481477775,13.075002157488712,1.893895533803743,10.202684566371289 
 01/01  11:30:00,-4.15,7096.045470548525,1.0,681.6705029034473,1.0,681.6705029034473,7096.045470548525,11.681703872490477,24.36151498818424,13.17661456097278,2.173653724223925,10.475556539856504 
 01/01  11:45:00,-3.7249999999999998,6229.736928425406,1.0,602.01865277251,1.0,602.01865277251,6229.736928425406,11.595313628743254,21.332849132546906,12.595704974471574,1.9946055533546315,10.686291627854504 
 01/01  12:00:00,-3.3,5087.904404183855,1.0,493.55004396206007,1.0,493.55004396206007,5087.904404183855,11.401900458143043,17.155821575300313,11.57224052540721,1.5603515097607784,10.802488899833089 
 01/01  12:15:00,-3.0249999999999996,4201.063393949559,1.0,412.335026418112,1.0,412.335026418112,4201.063393949559,11.269314668210276,14.31259530478284,10.73107517105575,1.2690109995477315,10.843852070615766 
 01/01  12:30:00,-2.75,3076.892122430221,1.0,305.94037763660148,1.0,305.94037763660148,3076.892122430221,10.938769435206219,10.14036774450676,9.595862166965617,0.7730730187136032,10.819502296984683 
 01/01  12:45:00,-2.475,2809.0935899127655,1.0,281.0763483922329,1.0,281.0763483922329,2809.0935899127655,10.917442603908768,9.629434235699993,9.374615470895492,0.8876987728529002,10.772122479797039 
 01/01  13:00:00,-2.2,2546.8736709552365,1.0,256.7721209415886,1.0,256.7721209415886,2546.8736709552365,10.876322269658813,9.022785107702774,9.229491428078746,1.0363587132599719,10.731258586431699 
 01/01  13:15:00,-1.9250000000000003,2080.536760270814,1.0,210.73276284570657,1.0,210.73276284570657,2080.536760270814,10.71659747122007,7.47686173017059,8.811915993026503,0.9863910825381481,10.691006112154384 
 01/01  13:30:00,-1.6500000000000002,1848.1882299855229,1.0,189.38488290342594,1.0,189.38488290342594,1848.1882299855229,10.67488068109897,7.072290951412479,8.646418638328783,1.1232537506284075,10.652331028347846 
 01/01  13:45:00,-1.375,1762.648528253172,1.0,179.3940297802914,1.0,179.3940297802914,1762.648528253172,10.659495951992217,7.197351155775311,8.644144887854964,1.3620882481665718,10.618461477089399 
 01/01  14:00:00,-1.1,1676.1315823352277,1.0,169.43349014176136,1.0,169.43349014176136,1676.1315823352277,10.640180443155128,7.297921530901532,8.635233334815667,1.5982082009541046,10.589328674533239 
 01/01  14:15:00,-1.1,1764.2336451764168,1.0,178.15692317953907,1.0,178.15692317953907,1764.2336451764168,10.705630786678448,8.116817420693753,8.754079023646569,1.744234383645619,10.569591563454129 
 01/01  14:30:00,-1.1,1657.44905719483,1.0,166.40516310952945,1.0,166.40516310952945,1657.44905719483,10.645859759648016,7.755591471611669,8.64857667339652,1.7128562749097683,10.55207816553315 
 01/01  14:45:00,-1.1,1397.5312645024297,1.0,140.8967369711617,1.0,140.8967369711617,1397.5312645024297,10.514662700634084,6.55075495244198,8.335199045702894,1.5290812061855377,10.525281414574853 
 01/01  15:00:00,-1.1,1150.0543343484979,1.0,116.57355796743004,1.0,116.57355796743004,1150.0543343484979,10.368976757492849,5.339675182869658,8.016769604080764,1.3389028386827704,10.483303030420237 
 01/01  15:15:00,-1.1,912.7487358563033,1.0,93.14939272689483,1.0,93.14939272689483,912.7487358563033,10.253555734601877,4.2969718737486419,7.742484446647097,1.2388911557826532,10.423616368974887 
 01/01  15:30:00,-1.1,566.636069103818,1.0,57.94047897402063,1.0,57.94047897402063,566.636069103818,10.035244162705589,2.1761539146347239,7.307854533885688,1.003955551601905,10.337976519414792 
 01/01  15:45:00,-1.1,439.3280485110057,1.0,45.38251793443488,1.0,45.38251793443488,439.3280485110057,9.950776366444912,1.571283519179817,7.129291627702116,0.9995648946567144,10.239893842633203 
 01/01  16:00:00,-1.1,306.6800834820858,1.0,32.02625108222755,1.0,32.02625108222755,306.6800834820858,9.823465771947819,0.7135569237471927,6.966007449839367,0.9954790647409482,10.142368399573276 
 01/01  16:15:00,-1.1,168.21359625367695,1.0,17.762198626050539,1.0,17.762198626050539,168.21359625367695,9.671282364329077,-0.5299329265004578,6.741059394249419,0.8878482491089699,10.04388700430355 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.466780311193285,-2.3636396563274375,6.418539931556381,0.6286655804582324,9.930884826922844 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.403105912163742,-2.49567944312349,6.361236394627326,0.6869433473447089,9.820156579312182 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.322061045961162,-2.6803292989170628,6.336763865745297,0.7575465055373911,9.726802886223626 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,9.252315412444043,-2.829039381416012,6.2291165442225069,0.6241378324149309,9.650669969614873 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,9.188165944547624,-2.981592854371553,6.138863353036072,0.49704261402507657,9.585736906385 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.128032054228287,-3.1337913791984266,6.053213559099731,0.370815126063917,9.526436053421808 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,9.069633430139602,-3.286162143745286,5.970140505216136,0.245363324665675,9.469549122087683 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,9.033425158974602,-3.1488833131203917,5.842448034041809,0.0161628311383879,9.416518730013463 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,8.99662793835324,-3.0916970827457188,5.731924411589944,-0.20148257450506436,9.369147026210259 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,8.955645799086775,-3.1682133231863558,5.661453002278336,-0.33553062006365055,9.326636503020453 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.91682790661684,-3.154387027373026,5.5538159332161289,-0.5434731716835586,9.285888980332285 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,8.895686899787185,-2.855343092790368,5.61112341669849,-0.3858542133935998,9.24854219829473 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,8.873969204454085,-2.559108773345422,5.653076157727355,-0.19848066481864636,9.215291138259632 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,8.854655248418095,-2.2640121011102045,5.705777104048764,-0.02532642522766082,9.185546857274233 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.837064311595029,-1.9700904863683003,5.7514690770445899,0.17008903472520843,9.158215646204296 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,8.780519989173543,-2.242838351094167,5.732285023472173,0.16815674441141938,9.126508506166987 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,8.724632996335784,-2.4549328050280767,5.677455218088198,0.11552691112865432,9.085554411043314 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.656387173170347,-2.788070181168314,5.659288210416321,0.12699017905538313,9.035089243891557 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.582928567609465,-3.227044204773724,5.636839379322964,0.1784215875122186,8.97759204152455 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.573390112948483,-2.754753061619513,5.564414846035959,0.10933000138095395,8.925392568036442 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,8.554313040757709,-2.435008148842222,5.533978477038545,0.08053605658653851,8.885240584081249 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,8.534777235100665,-2.219614686984618,5.536788080288943,0.12492906888672906,8.85517193996209 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.518767039823946,-1.9454097708905438,5.5198195011174679,0.12335825890204433,8.82999198691272 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,8.460417789884783,-2.248730981014758,5.397069474893328,-0.13525435014082633,8.799000967822785 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,8.404271008647396,-2.553495380153563,5.266332589595834,-0.4055979011166073,8.757374838342312 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.343102143992386,-2.8589160263546478,5.133676669114095,-0.6771837118060375,8.70668629707026 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.277941590513999,-3.164680109591868,4.997109973048055,-0.9505309729954661,8.65016611052964 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.228737016614586,-3.2189958000543918,4.939238832542401,-1.0156509996362502,8.593816105915673 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.177583782137745,-3.2738534792634339,4.8836999688574,-1.0777030828739954,8.540578000802585 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.127771310484443,-3.328599420547585,4.828088634802498,-1.1397163013041337,8.490177165971039 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.078909162417558,-3.383349964621663,4.773408479526495,-1.201479896857279,8.44137981208605 
