Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  08:30:00,-9.45,2255.070422180567,1.0,364.91995730569456,1.0,364.91995730569456,2255.070422180567,4.751070511117488,13.395525896922173,6.636426214913115,-5.168699853511271,3.9492624348945486 
 01/01  08:45:00,-9.175,2622.2019955184457,1.0,420.35879993239237,1.0,420.35879993239237,2622.2019955184457,5.042142095931105,16.153569565202504,7.609162611398915,-4.527738990031253,4.172083092773985 
 01/01  09:00:00,-8.9,3003.314568048804,1.0,478.00138373643099,1.0,478.00138373643099,3003.314568048804,5.384582018877431,19.148389976929989,8.577172793153239,-3.8638420501575299,4.408349492630242 
 01/01  09:15:00,-8.350000000000002,3392.478974266659,1.0,536.9185644770597,1.0,536.9185644770597,3392.478974266659,5.671697762733011,20.265732381766033,9.578450570956193,-3.1391359947768935,4.658306148971296 
 01/01  09:30:00,-7.800000000000001,3795.087841886027,1.0,598.0969199229219,1.0,598.0969199229219,3795.087841886027,5.985835257568692,21.518561071700888,10.593152651119454,-2.4076927623169697,4.931245999179412 
 01/01  09:45:00,-7.25,4059.203931869736,1.0,637.6133352894237,1.0,637.6133352894237,4059.203931869736,6.228070811212526,21.578176563392508,11.330799869715179,-1.9098023155144688,5.213491386993738 
 01/01  10:00:00,-6.7,4319.429732132226,1.0,676.6412284283772,1.0,676.6412284283772,4319.429732132226,6.492651704783949,21.73827428423789,12.039089635687674,-1.4047647193531248,5.49342746629677 
 01/01  10:15:00,-6.275,4574.921361607829,1.0,715.0112779846514,1.0,715.0112779846514,4574.921361607829,6.833514115336545,23.836074778083576,12.7748231364626,-0.6881913916516851,5.772825843395206 
 01/01  10:30:00,-5.85,4824.399035195676,1.0,752.5077794605232,1.0,752.5077794605232,4824.399035195676,7.163072535431509,25.77121917021545,13.503910858558357,0.007084518009946805,6.055786065693115 
 01/01  10:45:00,-5.425,4750.254666574636,1.0,742.5988714321785,1.0,742.5988714321785,4750.254666574636,7.357867897795883,25.62311994149534,13.642543455551618,0.30172922605459009,6.325038339168143 
 01/01  11:00:00,-5.0,4644.311010858884,1.0,727.8169025450712,1.0,727.8169025450712,4644.311010858884,7.54798564314107,25.39409894149058,13.692652997559776,0.5656714629736825,6.5678203983364409 
 01/01  11:15:00,-4.575,4462.1200229276359,1.0,700.3759009170325,1.0,700.3759009170325,4462.1200229276359,7.680584715766109,24.651633566700015,13.588201480003079,0.7736773220550504,6.777043689542546 
 01/01  11:30:00,-4.15,4327.00183629375,1.0,681.6705029034473,1.0,681.6705029034473,4327.00183629375,7.835383099998015,24.32134670610667,13.56381143759097,1.0475443886724634,6.960294498951255 
 01/01  11:45:00,-3.7249999999999998,3798.7472375708705,1.0,602.01865277251,1.0,602.01865277251,3798.7472375708705,7.755617002875824,21.293058796773118,12.781691386084276,0.841913923344805,7.096460455952967 
 01/01  12:00:00,-3.3,3102.4845868256236,1.0,493.55004396206007,1.0,493.55004396206007,3102.4845868256236,7.565400344746672,17.11473739022021,11.543281942652243,0.3903653861643761,7.161945679762656 
 01/01  12:15:00,-3.0249999999999996,2561.7097713724044,1.0,412.335026418112,1.0,412.335026418112,2561.7097713724044,7.432211632487692,14.270631205542936,10.549348175081946,0.07983635324376337,7.17084906308623 
 01/01  12:30:00,-2.75,1876.216537660609,1.0,305.94037763660148,1.0,305.94037763660148,1876.216537660609,7.136704669128464,10.09741926687035,9.187311211176678,-0.4523747376828169,7.132565505054418 
 01/01  12:45:00,-2.475,1712.9192833280932,1.0,281.0763483922329,1.0,281.0763483922329,1712.9192833280932,7.111827789637906,9.582534460640194,8.849235550767958,-0.33099068807837286,7.081001010534626 
 01/01  13:00:00,-2.2,1553.0237364984283,1.0,256.7721209415886,1.0,256.7721209415886,1553.0237364984283,7.079753459947046,8.978034748567103,8.585355216204448,-0.18543827003696834,7.036381509306587 
 01/01  13:15:00,-1.9250000000000003,1268.6624429811005,1.0,210.73276284570657,1.0,210.73276284570657,1268.6624429811005,6.948960759544501,7.429956026162792,8.000051941848369,-0.26544385712122678,6.99581905820726 
 01/01  13:30:00,-1.6500000000000002,1126.9817672614705,1.0,189.38488290342594,1.0,189.38488290342594,1126.9817672614705,6.920072922119194,7.026465142335614,7.717950697831668,-0.14168345408347705,6.95990802716404 
 01/01  13:45:00,-1.375,1074.8216665395078,1.0,179.3940297802914,1.0,179.3940297802914,1074.8216665395078,6.914370579053456,7.148512848321248,7.646593924814624,0.09190450828384656,6.930238675598362 
 01/01  14:00:00,-1.1,1022.0656652694047,1.0,169.43349014176136,1.0,169.43349014176136,1022.0656652694047,6.906262597006296,7.247302096062852,7.568972346510122,0.3238981702753563,6.906531518912878 
 01/01  14:15:00,-1.1,1075.788233603826,1.0,178.15692317953907,1.0,178.15692317953907,1075.788233603826,6.967618103166904,8.069147745682008,7.702469685530332,0.45139262615884948,6.891615448202885 
 01/01  14:30:00,-1.1,1010.6735003059926,1.0,166.40516310952945,1.0,166.40516310952945,1010.6735003059926,6.918956624889606,7.701188136202701,7.552164745611435,0.389203266248785,6.8804740454548078 
 01/01  14:45:00,-1.1,852.1817359938502,1.0,140.8967369711617,1.0,140.8967369711617,852.1817359938502,6.8094769779549619,6.493984181344871,7.142918429531619,0.15879126645074849,6.861369580995391 
 01/01  15:00:00,-1.1,701.2761174120806,1.0,116.57355796743004,1.0,116.57355796743004,701.2761174120806,6.700298982197068,5.286398850025792,6.707566192317358,-0.08747765586576861,6.8266448119859819 
 01/01  15:15:00,-1.1,556.5727379451323,1.0,93.14939272689483,1.0,93.14939272689483,556.5727379451323,6.603968840850356,4.234967645577416,6.3191912120673809,-0.2585449346892119,6.775240372018092 
 01/01  15:30:00,-1.1,345.5213642160369,1.0,57.94047897402063,1.0,57.94047897402063,345.5213642160369,6.421849758525405,2.1098019672179628,5.754045730274129,-0.5849805602827019,6.700695937190245 
 01/01  15:45:00,-1.1,267.8919238232606,1.0,45.38251793443488,1.0,45.38251793443488,267.8919238232606,6.350802106700753,1.4979067896094343,5.509419730065645,-0.6584699696378493,6.612343306554831 
 01/01  16:00:00,-1.1,187.0063107528397,1.0,32.02625108222755,1.0,32.02625108222755,187.0063107528397,6.243703681026963,0.633227413600525,5.277018419368005,-0.7434095537075791,6.52145482228716 
 01/01  16:15:00,-1.1,102.57269952681935,1.0,17.762198626050539,1.0,17.762198626050539,102.57269952681935,6.108404096513271,-0.6200371160107899,4.992388343808557,-0.9502118124785284,6.429652993762168 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.925352947952951,-2.4580730470790046,4.640318952296639,-1.2422593785877894,6.327250268397552 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.87109736731756,-2.5948539307341438,4.542975214422427,-1.2783697713757079,6.227989527978621 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.802264275855509,-2.7873132109598206,4.486242805439474,-1.3096698773616709,6.144553014815745 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,5.744955258161533,-2.9349463430852569,4.398633329000745,-1.459329528751141,6.077931281218983 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.692889701435102,-3.0873325933226174,4.328947958776325,-1.590692822610663,6.023324487385775 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.645092802118343,-3.2392228213590759,4.262598035249539,-1.72379114353987,5.975553458846666 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.599447228987885,-3.391280258905738,4.199198098570605,-1.8562603791135644,5.931213793974996 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,5.579495830896383,-3.241649994132678,4.153237414140051,-1.928858816258753,5.892280682472326 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.558598246900556,-3.173612416926579,4.109296156930384,-2.0222996810138058,5.860446639704164 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,5.533063284632749,-3.247045807942709,4.0679867622613419,-2.1248975704962165,5.8340672653323859 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,5.51063767213538,-3.223745223082142,4.0271985234918479,-2.226158309404468,5.810086177608103 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,5.50467481878739,-2.922292171208985,4.062643737697613,-2.003779533385,5.788722250438557 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.498308812844798,-2.623896304726181,4.099769013478635,-1.7695403230518423,5.770363179500395 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,5.493588753391301,-2.3267609279517789,4.138145553145193,-1.5334388540053397,5.75462855675551 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.49032398924667,-2.0309050028262889,4.178316362824262,-1.2956867624410507,5.740892071976788 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,5.444775298359055,-2.3130516149209097,4.1336319905894929,-1.4196975901201086,5.722540512563508 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.400638355656448,-2.5301356158168017,4.080285737010286,-1.5449875215690554,5.694986407109194 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.342876453705514,-2.8758167873867706,4.022670066267665,-1.677256487419072,5.657230569372749 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.279613378870951,-3.32928113865971,3.951219558380842,-1.8229541035483408,5.611295492628911 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.286578728763757,-2.8399044182490345,3.9467771448018995,-1.6916599263264516,5.571094663336549 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.282337989545027,-2.508527495536803,3.9639866654348454,-1.5612940554270836,5.543973378010858 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,5.277476858086167,-2.287825380046075,3.980621099657583,-1.4361398962286103,5.527618675419578 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.276611498050397,-2.0042983413014099,4.002630225451242,-1.3002958540046735,5.51683159437148 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,5.230934133169826,-2.307686928930408,3.9237146318448596,-1.5827252853046617,5.501271503992886 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.1880500498778849,-2.612256378605622,3.832470249140272,-1.881284701791401,5.475748725845037 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.140678426352421,-2.9174809918595487,3.739976970594171,-2.179861642957462,5.441256270709055 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.08949063110689,-3.2230479360120345,3.643779177691613,-2.478791428379054,5.400674326667622 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.055413795687326,-3.2770252650089066,3.5976473750242237,-2.5401882879618826,5.359508719373488 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0172621266207779,-3.3316815313700078,3.556221013336881,-2.601046486093537,5.320577521196645 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,4.982087807739971,-3.386154977265691,3.513956119443776,-2.662123119909211,5.284035015734618 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,4.94656121648364,-3.440713303195015,3.473148712747161,-2.7228407594166699,5.248967114762919 
